sim_time, my_robot/rail_cart_joint?0/velocity
15.387, 0.000403212
15.388, 0.0004032
15.389, 0.000403189
15.39, 0.000403177
15.391, 0.000403165
15.392, 0.000403153
15.393, 0.000403141
15.394, 0.00040313
15.395, 0.000403118
15.396, 0.000403106
15.397, 0.000403094
15.398, 0.000403082
15.399, 0.000403071
15.4, 0.000403059
15.401, 0.000403047
15.402, 0.000403035
15.403, 0.000403024
15.404, 0.000403012
15.405, 0.000403
15.406, 0.000402988
15.407, 0.000402976
15.408, 0.000402965
15.409, 0.000402953
15.41, 0.000402941
15.411, 0.000402929
15.412, 0.000402917
15.413, 0.000402906
15.414, 0.000402894
15.415, 0.000402882
15.416, 0.00040287
15.417, 0.000402859
15.418, 0.000402847
15.419, 0.000402835
15.42, 0.000402823
15.421, 0.000402811
15.422, 0.0004028
15.423, 0.000402788
15.424, 0.000402776
15.425, 0.000402764
15.426, 0.000402753
15.427, 0.000402741
15.428, 0.000402729
15.429, 0.000402717
15.43, 0.000402705
15.431, 0.000402694
15.432, 0.000402682
15.433, 0.00040267
15.434, 0.000402658
15.435, 0.000402647
15.436, 0.000402635
15.437, 0.000402623
15.438, 0.000402611
15.439, 0.000402599
15.44, 0.000402588
15.441, 0.000402576
15.442, 0.000402564
15.443, 0.000402552
15.444, 0.00040254
15.445, 0.000402529
15.446, 0.000402517
15.447, 0.000402505
15.448, 0.000402493
15.449, 0.000402482
15.45, 0.00040247
15.451, 0.000402458
15.452, 0.000402446
15.453, 0.000402434
15.454, 0.000402423
15.455, 0.000402411
15.456, 0.000402399
15.457, 0.000402387
15.458, 0.000402376
15.459, 0.000402364
15.46, 0.000402352
15.461, 0.00040234
15.462, 0.000402328
15.463, 0.000402317
15.464, 0.000402305
15.465, 0.000402293
15.466, 0.000402281
15.467, 0.00040227
15.468, 0.000402258
15.469, 0.000402246
15.47, 0.000402234
15.471, 0.000402222
15.472, 0.000402211
15.473, 0.000402199
15.474, 0.000402187
15.475, 0.000402175
15.476, 0.000402164
15.477, 0.000402152
15.478, 0.00040214
15.479, 0.000402128
15.48, 0.000402116
15.481, 0.000402105
15.482, 0.000402093
15.483, 0.000402081
15.484, 0.000402069
15.485, 0.000402058
15.486, 0.000402046
15.487, 0.000402034
15.488, 0.000402022
15.489, 0.000402011
15.49, 0.000401999
15.491, 0.000401987
15.492, 0.000401975
15.493, 0.000401963
15.494, 0.000401952
15.495, 0.00040194
15.496, 0.000401928
15.497, 0.000401916
15.498, 0.000401905
15.499, 0.000401893
15.5, 0.000401881
15.501, 0.000401869
15.502, 0.000401857
15.503, 0.000401846
15.504, 0.000401834
15.505, 0.000401822
15.506, 0.00040181
15.507, 0.000401799
15.508, 0.000401787
15.509, 0.000401775
15.51, 0.000401763
15.511, 0.000401752
15.512, 0.00040174
15.513, 0.000401728
15.514, 0.000401716
15.515, 0.000401704
15.516, 0.000401693
15.517, 0.000401681
15.518, 0.000401669
15.519, 0.000401657
15.52, 0.000401646
15.521, 0.000401634
15.522, 0.000401622
15.523, 0.00040161
15.524, 0.000401599
15.525, 0.000401587
15.526, 0.000401575
15.527, 0.000401563
15.528, 0.000401551
15.529, 0.00040154
15.53, 0.000401528
15.531, 0.000401516
15.532, 0.000401504
15.533, 0.000401493
15.534, 0.000401481
15.535, 0.000401469
15.536, 0.000401457
15.537, 0.000401446
15.538, 0.000401434
15.539, 0.000401422
15.54, 0.00040141
15.541, 0.000401398
15.542, 0.000401387
15.543, 0.000401375
15.544, 0.000401363
15.545, 0.000401351
15.546, 0.00040134
15.547, 0.000401328
15.548, 0.000401316
15.549, 0.000401304
15.55, 0.000401293
15.551, 0.000401281
15.552, 0.000401269
15.553, 0.000401257
15.554, 0.000401246
15.555, 0.000401234
15.556, 0.000401222
15.557, 0.00040121
15.558, 0.000401198
15.559, 0.000401187
15.56, 0.000401175
15.561, 0.000401163
15.562, 0.000401151
15.563, 0.00040114
15.564, 0.000401128
15.565, 0.000401116
15.566, 0.000401104
15.567, 0.000401093
15.568, 0.000401081
15.569, 0.000401069
15.57, 0.000401057
15.571, 0.000401046
15.572, 0.000401034
15.573, 0.000401022
15.574, 0.00040101
15.575, 0.000400998
15.576, 0.000400987
15.577, 0.000400975
15.578, 0.000400963
15.579, 0.000400951
15.58, 0.00040094
15.581, 0.000400928
15.582, 0.000400916
15.583, 0.000400904
15.584, 0.000400893
15.585, 0.000400881
15.586, 0.000400869
15.587, 0.000400857
15.588, 0.000400846
15.589, 0.000400834
15.59, 0.000400822
15.591, 0.00040081
15.592, 0.000400799
15.593, 0.000400787
15.594, 0.000400775
15.595, 0.000400763
15.596, 0.000400752
15.597, 0.00040074
15.598, 0.000400728
15.599, 0.000400716
15.6, 0.000400704
15.601, 0.000400693
15.602, 0.000400681
15.603, 0.000400669
15.604, 0.000400657
15.605, 0.000400646
15.606, 0.000400634
15.607, 0.000400622
15.608, 0.00040061
15.609, 0.000400599
15.61, 0.000400587
15.611, 0.000400575
15.612, 0.000400563
15.613, 0.000400552
15.614, 0.00040054
15.615, 0.000400528
15.616, 0.000400516
15.617, 0.000400505
15.618, 0.000400493
15.619, 0.000400481
15.62, 0.000400469
15.621, 0.000400458
15.622, 0.000400446
15.623, 0.000400434
15.624, 0.000400422
15.625, 0.000400411
15.626, 0.000400399
15.627, 0.000400387
15.628, 0.000400375
15.629, 0.000400364
15.63, 0.000400352
15.631, 0.00040034
15.632, 0.000400328
15.633, 0.000400316
15.634, 0.000400305
15.635, 0.000400293
15.636, 0.000400281
15.637, 0.000400269
15.638, 0.000400258
15.639, 0.000400246
15.64, 0.000400234
15.641, 0.000400222
15.642, 0.000400211
15.643, 0.000400199
15.644, 0.000400187
15.645, 0.000400175
15.646, 0.000400164
15.647, 0.000400152
15.648, 0.00040014
15.649, 0.000400128
15.65, 0.000400117
15.651, 0.000400105
15.652, 0.000400093
15.653, 0.000400081
15.654, 0.00040007
15.655, 0.000400058
15.656, 0.000400046
15.657, 0.000400034
15.658, 0.000400023
15.659, 0.000400011
15.66, 0.000399999
15.661, 0.000399987
15.662, 0.000399976
15.663, 0.000399964
15.664, 0.000399952
15.665, 0.00039994
15.666, 0.000399929
15.667, 0.000399917
15.668, 0.000399905
15.669, 0.000399893
15.67, 0.000399882
15.671, 0.00039987
15.672, 0.000399858
15.673, 0.000399846
15.674, 0.000399835
15.675, 0.000399823
15.676, 0.000399811
15.677, 0.000399799
15.678, 0.000399788
15.679, 0.000399776
15.68, 0.000399764
15.681, 0.000399752
15.682, 0.000399741
15.683, 0.000399729
15.684, 0.000399717
15.685, 0.000399705
15.686, 0.000399694
15.687, 0.000399682
15.688, 0.00039967
15.689, 0.000399658
15.69, 0.000399647
15.691, 0.000399635
15.692, 0.000399623
15.693, 0.000399611
15.694, 0.0003996
15.695, 0.000399588
15.696, 0.000399576
15.697, 0.000399564
15.698, 0.000399553
15.699, 0.000399541
15.7, 0.000399529
15.701, 0.000399517
15.702, 0.000399506
15.703, 0.000399494
15.704, 0.000399482
15.705, 0.000399471
15.706, 0.000399459
15.707, 0.000399447
15.708, 0.000399435
15.709, 0.000399424
15.71, 0.000399412
15.711, 0.0003994
15.712, 0.000399388
15.713, 0.000399377
15.714, 0.000399365
15.715, 0.000399353
15.716, 0.000399341
15.717, 0.00039933
15.718, 0.000399318
15.719, 0.000399306
15.72, 0.000399294
15.721, 0.000399283
15.722, 0.000399271
15.723, 0.000399259
15.724, 0.000399247
15.725, 0.000399236
15.726, 0.000399224
15.727, 0.000399212
15.728, 0.0003992
15.729, 0.000399189
15.73, 0.000399177
15.731, 0.000399165
15.732, 0.000399153
15.733, 0.000399142
15.734, 0.00039913
15.735, 0.000399118
15.736, 0.000399106
15.737, 0.000399095
15.738, 0.000399083
15.739, 0.000399071
15.74, 0.00039906
15.741, 0.000399048
15.742, 0.000399036
15.743, 0.000399024
15.744, 0.000399013
15.745, 0.000399001
15.746, 0.000398989
15.747, 0.000398977
15.748, 0.000398966
15.749, 0.000398954
15.75, 0.000398942
15.751, 0.00039893
15.752, 0.000398919
15.753, 0.000398907
15.754, 0.000398895
15.755, 0.000398883
15.756, 0.000398872
15.757, 0.00039886
15.758, 0.000398848
15.759, 0.000398836
15.76, 0.000398825
15.761, 0.000398813
15.762, 0.000398801
15.763, 0.00039879
15.764, 0.000398778
15.765, 0.000398766
15.766, 0.000398754
15.767, 0.000398743
15.768, 0.000398731
15.769, 0.000398719
15.77, 0.000398707
15.771, 0.000398696
15.772, 0.000398684
15.773, 0.000398672
15.774, 0.00039866
15.775, 0.000398649
15.776, 0.000398637
15.777, 0.000398625
15.778, 0.000398613
15.779, 0.000398602
15.78, 0.00039859
15.781, 0.000398578
15.782, 0.000398567
15.783, 0.000398555
15.784, 0.000398543
15.785, 0.000398531
15.786, 0.00039852
15.787, 0.000398508
15.788, 0.000398496
15.789, 0.000398484
15.79, 0.000398473
15.791, 0.000398461
15.792, 0.000398449
15.793, 0.000398437
15.794, 0.000398426
15.795, 0.000398414
15.796, 0.000398402
15.797, 0.000398391
15.798, 0.000398379
15.799, 0.000398367
15.8, 0.000398355
15.801, 0.000398344
15.802, 0.000398332
15.803, 0.00039832
15.804, 0.000398308
15.805, 0.000398297
15.806, 0.000398285
15.807, 0.000398273
15.808, 0.000398261
15.809, 0.00039825
15.81, 0.000398238
15.811, 0.000398226
15.812, 0.000398215
15.813, 0.000398203
15.814, 0.000398191
15.815, 0.000398179
15.816, 0.000398168
15.817, 0.000398156
15.818, 0.000398144
15.819, 0.000398132
15.82, 0.000398121
15.821, 0.000398109
15.822, 0.000398097
15.823, 0.000398086
15.824, 0.000398074
15.825, 0.000398062
15.826, 0.00039805
15.827, 0.000398039
15.828, 0.000398027
15.829, 0.000398015
15.83, 0.000398003
15.831, 0.000397992
15.832, 0.00039798
15.833, 0.000397968
15.834, 0.000397957
15.835, 0.000397945
15.836, 0.000397933
15.837, 0.000397921
15.838, 0.00039791
15.839, 0.000397898
15.84, 0.000397886
15.841, 0.000397874
15.842, 0.000397863
15.843, 0.000397851
15.844, 0.000397839
15.845, 0.000397828
15.846, 0.000397816
15.847, 0.000397804
15.848, 0.000397792
15.849, 0.000397781
15.85, 0.000397769
15.851, 0.000397757
15.852, 0.000397745
15.853, 0.000397734
15.854, 0.000397722
15.855, 0.00039771
15.856, 0.000397699
15.857, 0.000397687
15.858, 0.000397675
15.859, 0.000397663
15.86, 0.000397652
15.861, 0.00039764
15.862, 0.000397628
15.863, 0.000397616
15.864, 0.000397605
15.865, 0.000397593
15.866, 0.000397581
15.867, 0.00039757
15.868, 0.000397558
15.869, 0.000397546
15.87, 0.000397534
15.871, 0.000397523
15.872, 0.000397511
15.873, 0.000397499
15.874, 0.000397488
15.875, 0.000397476
15.876, 0.000397464
15.877, 0.000397452
15.878, 0.000397441
15.879, 0.000397429
15.88, 0.000397417
15.881, 0.000397405
15.882, 0.000397394
15.883, 0.000397382
15.884, 0.00039737
15.885, 0.000397359
15.886, 0.000397347
15.887, 0.000397335
15.888, 0.000397323
15.889, 0.000397312
15.89, 0.0003973
15.891, 0.000397288
15.892, 0.000397277
15.893, 0.000397265
15.894, 0.000397253
15.895, 0.000397241
15.896, 0.00039723
15.897, 0.000397218
15.898, 0.000397206
15.899, 0.000397195
15.9, 0.000397183
15.901, 0.000397171
15.902, 0.000397159
15.903, 0.000397148
15.904, 0.000397136
15.905, 0.000397124
15.906, 0.000397112
15.907, 0.000397101
15.908, 0.000397089
15.909, 0.000397077
15.91, 0.000397066
15.911, 0.000397054
15.912, 0.000397042
15.913, 0.00039703
15.914, 0.000397019
15.915, 0.000397007
15.916, 0.000396995
15.917, 0.000396984
15.918, 0.000396972
15.919, 0.00039696
15.92, 0.000396948
15.921, 0.000396937
15.922, 0.000396925
15.923, 0.000396913
15.924, 0.000396902
15.925, 0.00039689
15.926, 0.000396878
15.927, 0.000396866
15.928, 0.000396855
15.929, 0.000396843
15.93, 0.000396831
15.931, 0.00039682
15.932, 0.000396808
15.933, 0.000396796
15.934, 0.000396784
15.935, 0.000396773
15.936, 0.000396761
15.937, 0.000396749
15.938, 0.000396738
15.939, 0.000396726
15.94, 0.000396714
15.941, 0.000396702
15.942, 0.000396691
15.943, 0.000396679
15.944, 0.000396667
15.945, 0.000396656
15.946, 0.000396644
15.947, 0.000396632
15.948, 0.00039662
15.949, 0.000396609
15.95, 0.000396597
15.951, 0.000396585
15.952, 0.000396574
15.953, 0.000396562
15.954, 0.00039655
15.955, 0.000396538
15.956, 0.000396527
15.957, 0.000396515
15.958, 0.000396503
15.959, 0.000396492
15.96, 0.00039648
15.961, 0.000396468
15.962, 0.000396456
15.963, 0.000396445
15.964, 0.000396433
15.965, 0.000396421
15.966, 0.00039641
15.967, 0.000396398
15.968, 0.000396386
15.969, 0.000396374
15.97, 0.000396363
15.971, 0.000396351
15.972, 0.000396339
15.973, 0.000396328
15.974, 0.000396316
15.975, 0.000396304
15.976, 0.000396293
15.977, 0.000396281
15.978, 0.000396269
15.979, 0.000396257
15.98, 0.000396246
15.981, 0.000396234
15.982, 0.000396222
15.983, 0.000396211
15.984, 0.000396199
15.985, 0.000396187
15.986, 0.000396175
15.987, 0.000396164
15.988, 0.000396152
15.989, 0.00039614
15.99, 0.000396129
15.991, 0.000396117
15.992, 0.000396105
15.993, 0.000396093
15.994, 0.000396082
15.995, 0.00039607
15.996, 0.000396058
15.997, 0.000396047
15.998, 0.000396035
15.999, 0.000396023
16, 0.000396012
16.001, 0.000396
16.002, 0.000395988
16.003, 0.000395976
16.004, 0.000395965
16.005, 0.000395953
16.006, 0.000395941
16.007, 0.00039593
16.008, 0.000395918
16.009, 0.000395906
16.01, 0.000395895
16.011, 0.000395883
16.012, 0.000395871
16.013, 0.000395859
16.014, 0.000395848
16.015, 0.000395836
16.016, 0.000395824
16.017, 0.000395813
16.018, 0.000395801
16.019, 0.000395789
16.02, 0.000395777
16.021, 0.000395766
16.022, 0.000395754
16.023, 0.000395742
16.024, 0.000395731
16.025, 0.000395719
16.026, 0.000395707
16.027, 0.000395696
16.028, 0.000395684
16.029, 0.000395672
16.03, 0.00039566
16.031, 0.000395649
16.032, 0.000395637
16.033, 0.000395625
16.034, 0.000395614
16.035, 0.000395602
16.036, 0.00039559
16.037, 0.000395579
16.038, 0.000395567
16.039, 0.000395555
16.04, 0.000395543
16.041, 0.000395532
16.042, 0.00039552
16.043, 0.000395508
16.044, 0.000395497
16.045, 0.000395485
16.046, 0.000395473
16.047, 0.000395462
16.048, 0.00039545
16.049, 0.000395438
16.05, 0.000395426
16.051, 0.000395415
16.052, 0.000395403
16.053, 0.000395391
16.054, 0.00039538
16.055, 0.000395368
16.056, 0.000395356
16.057, 0.000395345
16.058, 0.000395333
16.059, 0.000395321
16.06, 0.000395309
16.061, 0.000395298
16.062, 0.000395286
16.063, 0.000395274
16.064, 0.000395263
16.065, 0.000395251
16.066, 0.000395239
16.067, 0.000395228
16.068, 0.000395216
16.069, 0.000395204
16.07, 0.000395192
16.071, 0.000395181
16.072, 0.000395169
16.073, 0.000395157
16.074, 0.000395146
16.075, 0.000395134
16.076, 0.000395122
16.077, 0.000395111
16.078, 0.000395099
16.079, 0.000395087
16.08, 0.000395076
16.081, 0.000395064
16.082, 0.000395052
16.083, 0.00039504
16.084, 0.000395029
16.085, 0.000395017
16.086, 0.000395005
16.087, 0.000394994
16.088, 0.000394982
16.089, 0.00039497
16.09, 0.000394959
16.091, 0.000394947
16.092, 0.000394935
16.093, 0.000394924
16.094, 0.000394912
16.095, 0.0003949
16.096, 0.000394888
16.097, 0.000394877
16.098, 0.000394865
16.099, 0.000394853
16.1, 0.000394842
16.101, 0.00039483
16.102, 0.000394818
16.103, 0.000394807
16.104, 0.000394795
16.105, 0.000394783
16.106, 0.000394772
16.107, 0.00039476
16.108, 0.000394748
16.109, 0.000394736
16.11, 0.000394725
16.111, 0.000394713
16.112, 0.000394701
16.113, 0.00039469
16.114, 0.000394678
16.115, 0.000394666
16.116, 0.000394655
16.117, 0.000394643
16.118, 0.000394631
16.119, 0.00039462
16.12, 0.000394608
16.121, 0.000394596
16.122, 0.000394584
16.123, 0.000394573
16.124, 0.000394561
16.125, 0.000394549
16.126, 0.000394538
16.127, 0.000394526
16.128, 0.000394514
16.129, 0.000394503
16.13, 0.000394491
16.131, 0.000394479
16.132, 0.000394468
16.133, 0.000394456
16.134, 0.000394444
16.135, 0.000394433
16.136, 0.000394421
16.137, 0.000394409
16.138, 0.000394397
16.139, 0.000394386
16.14, 0.000394374
16.141, 0.000394362
16.142, 0.000394351
16.143, 0.000394339
16.144, 0.000394327
16.145, 0.000394316
16.146, 0.000394304
16.147, 0.000394292
16.148, 0.000394281
16.149, 0.000394269
16.15, 0.000394257
16.151, 0.000394246
16.152, 0.000394234
16.153, 0.000394222
16.154, 0.00039421
16.155, 0.000394199
16.156, 0.000394187
16.157, 0.000394175
16.158, 0.000394164
16.159, 0.000394152
16.16, 0.00039414
16.161, 0.000394129
16.162, 0.000394117
16.163, 0.000394105
16.164, 0.000394094
16.165, 0.000394082
16.166, 0.00039407
16.167, 0.000394059
16.168, 0.000394047
16.169, 0.000394035
16.17, 0.000394024
16.171, 0.000394012
16.172, 0.000394
16.173, 0.000393988
16.174, 0.000393977
16.175, 0.000393965
16.176, 0.000393953
16.177, 0.000393942
16.178, 0.00039393
16.179, 0.000393918
16.18, 0.000393907
16.181, 0.000393895
16.182, 0.000393883
16.183, 0.000393872
16.184, 0.00039386
16.185, 0.000393848
16.186, 0.000393837
16.187, 0.000393825
16.188, 0.000393813
16.189, 0.000393802
16.19, 0.00039379
16.191, 0.000393778
16.192, 0.000393767
16.193, 0.000393755
16.194, 0.000393743
16.195, 0.000393732
16.196, 0.00039372
16.197, 0.000393708
16.198, 0.000393696
16.199, 0.000393685
16.2, 0.000393673
16.201, 0.000393661
16.202, 0.00039365
16.203, 0.000393638
16.204, 0.000393626
16.205, 0.000393615
16.206, 0.000393603
16.207, 0.000393591
16.208, 0.00039358
16.209, 0.000393568
16.21, 0.000393556
16.211, 0.000393545
16.212, 0.000393533
16.213, 0.000393521
16.214, 0.00039351
16.215, 0.000393498
16.216, 0.000393486
16.217, 0.000393475
16.218, 0.000393463
16.219, 0.000393451
16.22, 0.00039344
16.221, 0.000393428
16.222, 0.000393416
16.223, 0.000393405
16.224, 0.000393393
16.225, 0.000393381
16.226, 0.00039337
16.227, 0.000393358
16.228, 0.000393346
16.229, 0.000393334
16.23, 0.000393323
16.231, 0.000393311
16.232, 0.000393299
16.233, 0.000393288
16.234, 0.000393276
16.235, 0.000393264
16.236, 0.000393253
16.237, 0.000393241
16.238, 0.000393229
16.239, 0.000393218
16.24, 0.000393206
16.241, 0.000393194
16.242, 0.000393183
16.243, 0.000393171
16.244, 0.000393159
16.245, 0.000393148
16.246, 0.000393136
16.247, 0.000393124
16.248, 0.000393113
16.249, 0.000393101
16.25, 0.000393089
16.251, 0.000393078
16.252, 0.000393066
16.253, 0.000393054
16.254, 0.000393043
16.255, 0.000393031
16.256, 0.000393019
16.257, 0.000393008
16.258, 0.000392996
16.259, 0.000392984
16.26, 0.000392973
16.261, 0.000392961
16.262, 0.000392949
16.263, 0.000392938
16.264, 0.000392926
16.265, 0.000392914
16.266, 0.000392903
16.267, 0.000392891
16.268, 0.000392879
16.269, 0.000392868
16.27, 0.000392856
16.271, 0.000392844
16.272, 0.000392833
16.273, 0.000392821
16.274, 0.000392809
16.275, 0.000392798
16.276, 0.000392786
16.277, 0.000392774
16.278, 0.000392763
16.279, 0.000392751
16.28, 0.000392739
16.281, 0.000392728
16.282, 0.000392716
16.283, 0.000392704
16.284, 0.000392693
16.285, 0.000392681
16.286, 0.000392669
16.287, 0.000392658
16.288, 0.000392646
16.289, 0.000392634
16.29, 0.000392623
16.291, 0.000392611
16.292, 0.000392599
16.293, 0.000392588
16.294, 0.000392576
16.295, 0.000392564
16.296, 0.000392553
16.297, 0.000392541
16.298, 0.000392529
16.299, 0.000392518
16.3, 0.000392506
16.301, 0.000392494
16.302, 0.000392483
16.303, 0.000392471
16.304, 0.000392459
16.305, 0.000392448
16.306, 0.000392436
16.307, 0.000392424
16.308, 0.000392413
16.309, 0.000392401
16.31, 0.000392389
16.311, 0.000392378
16.312, 0.000392366
16.313, 0.000392354
16.314, 0.000392343
16.315, 0.000392331
16.316, 0.000392319
16.317, 0.000392308
16.318, 0.000392296
16.319, 0.000392284
16.32, 0.000392273
16.321, 0.000392261
16.322, 0.000392249
16.323, 0.000392238
16.324, 0.000392226
16.325, 0.000392214
16.326, 0.000392203
16.327, 0.000392191
16.328, 0.000392179
16.329, 0.000392168
16.33, 0.000392156
16.331, 0.000392144
16.332, 0.000392133
16.333, 0.000392121
16.334, 0.000392109
16.335, 0.000392098
16.336, 0.000392086
16.337, 0.000392074
16.338, 0.000392063
16.339, 0.000392051
16.34, 0.000392039
16.341, 0.000392028
16.342, 0.000392016
16.343, 0.000392004
16.344, 0.000391993
16.345, 0.000391981
16.346, 0.000391969
16.347, 0.000391958
16.348, 0.000391946
16.349, 0.000391934
16.35, 0.000391923
16.351, 0.000391911
16.352, 0.000391899
16.353, 0.000391888
16.354, 0.000391876
16.355, 0.000391864
16.356, 0.000391853
16.357, 0.000391841
16.358, 0.00039183
16.359, 0.000391818
16.36, 0.000391806
16.361, 0.000391795
16.362, 0.000391783
16.363, 0.000391771
16.364, 0.00039176
16.365, 0.000391748
16.366, 0.000391736
16.367, 0.000391725
16.368, 0.000391713
16.369, 0.000391701
16.37, 0.00039169
16.371, 0.000391678
16.372, 0.000391666
16.373, 0.000391655
16.374, 0.000391643
16.375, 0.000391631
16.376, 0.00039162
16.377, 0.000391608
16.378, 0.000391596
16.379, 0.000391585
16.38, 0.000391573
16.381, 0.000391561
16.382, 0.00039155
16.383, 0.000391538
16.384, 0.000391526
16.385, 0.000391515
16.386, 0.000391503
16.387, 0.000391492
16.388, 0.00039148
16.389, 0.000391468
16.39, 0.000391457
16.391, 0.000391445
16.392, 0.000391433
16.393, 0.000391422
16.394, 0.00039141
16.395, 0.000391398
16.396, 0.000391387
16.397, 0.000391375
16.398, 0.000391363
16.399, 0.000391352
16.4, 0.00039134
16.401, 0.000391328
16.402, 0.000391317
16.403, 0.000391305
16.404, 0.000391293
16.405, 0.000391282
16.406, 0.00039127
16.407, 0.000391258
16.408, 0.000391247
